STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,sex,Sex,age,Age class,n_child,Number of children,agechild,Age of the child,isced11,International Standard Classification of Education (ISCED 2011),unit,Unit of measure,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:LFST_HHEREDCH(1.0),"Employment rate of adults by educational attainment level, number of children and age of youngest child",A,Annual,M,Males,Y25-49,From 25 to 49 years,GE3,3 children or more,TOTAL,Total,TOTAL,All ISCED 2011 levels,RT,Rate,BG,Bulgaria,2017,,59.4,,,,,
dataflow,ESTAT:LFST_HHEREDCH(1.0),"Employment rate of adults by educational attainment level, number of children and age of youngest child",A,Annual,M,Males,Y25-49,From 25 to 49 years,GE3,3 children or more,TOTAL,Total,TOTAL,All ISCED 2011 levels,RT,Rate,BG,Bulgaria,2018,,65.8,,,,,
dataflow,ESTAT:LFST_HHEREDCH(1.0),"Employment rate of adults by educational attainment level, number of children and age of youngest child",A,Annual,M,Males,Y25-49,From 25 to 49 years,GE3,3 children or more,TOTAL,Total,TOTAL,All ISCED 2011 levels,RT,Rate,BG,Bulgaria,2019,,75.5,,b,break in time series,,
dataflow,ESTAT:LFST_HHEREDCH(1.0),"Employment rate of adults by educational attainment level, number of children and age of youngest child",A,Annual,M,Males,Y25-49,From 25 to 49 years,GE3,3 children or more,TOTAL,Total,TOTAL,All ISCED 2011 levels,RT,Rate,BG,Bulgaria,2020,,68.5,,,,,
dataflow,ESTAT:LFST_HHEREDCH(1.0),"Employment rate of adults by educational attainment level, number of children and age of youngest child",A,Annual,M,Males,Y25-49,From 25 to 49 years,GE3,3 children or more,TOTAL,Total,TOTAL,All ISCED 2011 levels,RT,Rate,BG,Bulgaria,2021,,74.7,,b,break in time series,,
dataflow,ESTAT:LFST_HHEREDCH(1.0),"Employment rate of adults by educational attainment level, number of children and age of youngest child",A,Annual,M,Males,Y25-49,From 25 to 49 years,GE3,3 children or more,TOTAL,Total,TOTAL,All ISCED 2011 levels,RT,Rate,BG,Bulgaria,2022,,71.7,,,,,
dataflow,ESTAT:LFST_HHEREDCH(1.0),"Employment rate of adults by educational attainment level, number of children and age of youngest child",A,Annual,M,Males,Y25-49,From 25 to 49 years,GE3,3 children or more,TOTAL,Total,TOTAL,All ISCED 2011 levels,RT,Rate,BG,Bulgaria,2023,,70.1,,,,,
dataflow,ESTAT:LFST_HHEREDCH(1.0),"Employment rate of adults by educational attainment level, number of children and age of youngest child",A,Annual,M,Males,Y25-49,From 25 to 49 years,GE3,3 children or more,TOTAL,Total,TOTAL,All ISCED 2011 levels,RT,Rate,BG,Bulgaria,2024,,79.7,,b,break in time series,,
dataflow,ESTAT:LFST_HHEREDCH(1.0),"Employment rate of adults by educational attainment level, number of children and age of youngest child",A,Annual,M,Males,Y25-49,From 25 to 49 years,GE3,3 children or more,TOTAL,Total,TOTAL,All ISCED 2011 levels,RT,Rate,CY,Cyprus,2015,,88.3,,,,,
dataflow,ESTAT:LFST_HHEREDCH(1.0),"Employment rate of adults by educational attainment level, number of children and age of youngest child",A,Annual,M,Males,Y25-49,From 25 to 49 years,GE3,3 children or more,TOTAL,Total,TOTAL,All ISCED 2011 levels,RT,Rate,CY,Cyprus,2016,,90.0,,,,,
dataflow,ESTAT:LFST_HHEREDCH(1.0),"Employment rate of adults by educational attainment level, number of children and age of youngest child",A,Annual,M,Males,Y25-49,From 25 to 49 years,GE3,3 children or more,TOTAL,Total,TOTAL,All ISCED 2011 levels,RT,Rate,CY,Cyprus,2017,,88.0,,,,,
dataflow,ESTAT:LFST_HHEREDCH(1.0),"Employment rate of adults by educational attainment level, number of children and age of youngest child",A,Annual,M,Males,Y25-49,From 25 to 49 years,GE3,3 children or more,TOTAL,Total,TOTAL,All ISCED 2011 levels,RT,Rate,CY,Cyprus,2018,,91.4,,,,,
dataflow,ESTAT:LFST_HHEREDCH(1.0),"Employment rate of adults by educational attainment level, number of children and age of youngest child",A,Annual,M,Males,Y25-49,From 25 to 49 years,GE3,3 children or more,TOTAL,Total,TOTAL,All ISCED 2011 levels,RT,Rate,CY,Cyprus,2019,,92.1,,,,,
dataflow,ESTAT:LFST_HHEREDCH(1.0),"Employment rate of adults by educational attainment level, number of children and age of youngest child",A,Annual,M,Males,Y25-49,From 25 to 49 years,GE3,3 children or more,TOTAL,Total,TOTAL,All ISCED 2011 levels,RT,Rate,CY,Cyprus,2020,,90.9,,,,,
dataflow,ESTAT:LFST_HHEREDCH(1.0),"Employment rate of adults by educational attainment level, number of children and age of youngest child",A,Annual,M,Males,Y25-49,From 25 to 49 years,GE3,3 children or more,TOTAL,Total,TOTAL,All ISCED 2011 levels,RT,Rate,CY,Cyprus,2021,,90.6,,b,break in time series,,
dataflow,ESTAT:LFST_HHEREDCH(1.0),"Employment rate of adults by educational attainment level, number of children and age of youngest child",A,Annual,M,Males,Y25-49,From 25 to 49 years,GE3,3 children or more,TOTAL,Total,TOTAL,All ISCED 2011 levels,RT,Rate,CY,Cyprus,2022,,95.2,,,,,
dataflow,ESTAT:LFST_HHEREDCH(1.0),"Employment rate of adults by educational attainment level, number of children and age of youngest child",A,Annual,M,Males,Y25-49,From 25 to 49 years,GE3,3 children or more,TOTAL,Total,TOTAL,All ISCED 2011 levels,RT,Rate,CY,Cyprus,2023,,95.1,,,,,
dataflow,ESTAT:LFST_HHEREDCH(1.0),"Employment rate of adults by educational attainment level, number of children and age of youngest child",A,Annual,M,Males,Y25-49,From 25 to 49 years,GE3,3 children or more,TOTAL,Total,TOTAL,All ISCED 2011 levels,RT,Rate,CY,Cyprus,2024,,92.6,,,,,
dataflow,ESTAT:LFST_HHEREDCH(1.0),"Employment rate of adults by educational attainment level, number of children and age of youngest child",A,Annual,M,Males,Y25-49,From 25 to 49 years,GE3,3 children or more,TOTAL,Total,TOTAL,All ISCED 2011 levels,RT,Rate,CZ,Czechia,2015,,90.6,,,,,
dataflow,ESTAT:LFST_HHEREDCH(1.0),"Employment rate of adults by educational attainment level, number of children and age of youngest child",A,Annual,M,Males,Y25-49,From 25 to 49 years,GE3,3 children or more,TOTAL,Total,TOTAL,All ISCED 2011 levels,RT,Rate,CZ,Czechia,2016,,92.1,,,,,
dataflow,ESTAT:LFST_HHEREDCH(1.0),"Employment rate of adults by educational attainment level, number of children and age of youngest child",A,Annual,M,Males,Y25-49,From 25 to 49 years,GE3,3 children or more,TOTAL,Total,TOTAL,All ISCED 2011 levels,RT,Rate,CZ,Czechia,2017,,94.1,,,,,
dataflow,ESTAT:LFST_HHEREDCH(1.0),"Employment rate of adults by educational attainment level, number of children and age of youngest child",A,Annual,M,Males,Y25-49,From 25 to 49 years,GE3,3 children or more,TOTAL,Total,TOTAL,All ISCED 2011 levels,RT,Rate,CZ,Czechia,2018,,94.3,,,,,
dataflow,ESTAT:LFST_HHEREDCH(1.0),"Employment rate of adults by educational attainment level, number of children and age of youngest child",A,Annual,M,Males,Y25-49,From 25 to 49 years,GE3,3 children or more,TOTAL,Total,TOTAL,All ISCED 2011 levels,RT,Rate,CZ,Czechia,2019,,94.2,,,,,
dataflow,ESTAT:LFST_HHEREDCH(1.0),"Employment rate of adults by educational attainment level, number of children and age of youngest child",A,Annual,M,Males,Y25-49,From 25 to 49 years,GE3,3 children or more,TOTAL,Total,TOTAL,All ISCED 2011 levels,RT,Rate,CZ,Czechia,2020,,94.7,,,,,
dataflow,ESTAT:LFST_HHEREDCH(1.0),"Employment rate of adults by educational attainment level, number of children and age of youngest child",A,Annual,M,Males,Y25-49,From 25 to 49 years,GE3,3 children or more,TOTAL,Total,TOTAL,All ISCED 2011 levels,RT,Rate,CZ,Czechia,2021,,94.3,,b,break in time series,,
dataflow,ESTAT:LFST_HHEREDCH(1.0),"Employment rate of adults by educational attainment level, number of children and age of youngest child",A,Annual,M,Males,Y25-49,From 25 to 49 years,GE3,3 children or more,TOTAL,Total,TOTAL,All ISCED 2011 levels,RT,Rate,CZ,Czechia,2022,,94.1,,,,,
dataflow,ESTAT:LFST_HHEREDCH(1.0),"Employment rate of adults by educational attainment level, number of children and age of youngest child",A,Annual,M,Males,Y25-49,From 25 to 49 years,GE3,3 children or more,TOTAL,Total,TOTAL,All ISCED 2011 levels,RT,Rate,CZ,Czechia,2023,,94.1,,,,,
dataflow,ESTAT:LFST_HHEREDCH(1.0),"Employment rate of adults by educational attainment level, number of children and age of youngest child",A,Annual,M,Males,Y25-49,From 25 to 49 years,GE3,3 children or more,TOTAL,Total,TOTAL,All ISCED 2011 levels,RT,Rate,CZ,Czechia,2024,,95.3,,,,,
dataflow,ESTAT:LFST_HHEREDCH(1.0),"Employment rate of adults by educational attainment level, number of children and age of youngest child",A,Annual,M,Males,Y25-49,From 25 to 49 years,GE3,3 children or more,TOTAL,Total,TOTAL,All ISCED 2011 levels,RT,Rate,DE,Germany,2015,,88.6,,,,,
dataflow,ESTAT:LFST_HHEREDCH(1.0),"Employment rate of adults by educational attainment level, number of children and age of youngest child",A,Annual,M,Males,Y25-49,From 25 to 49 years,GE3,3 children or more,TOTAL,Total,TOTAL,All ISCED 2011 levels,RT,Rate,DE,Germany,2016,,85.5,,,,,
dataflow,ESTAT:LFST_HHEREDCH(1.0),"Employment rate of adults by educational attainment level, number of children and age of youngest child",A,Annual,M,Males,Y25-49,From 25 to 49 years,GE3,3 children or more,TOTAL,Total,TOTAL,All ISCED 2011 levels,RT,Rate,DE,Germany,2017,,84.5,,,,,
dataflow,ESTAT:LFST_HHEREDCH(1.0),"Employment rate of adults by educational attainment level, number of children and age of youngest child",A,Annual,M,Males,Y25-49,From 25 to 49 years,GE3,3 children or more,TOTAL,Total,TOTAL,All ISCED 2011 levels,RT,Rate,DE,Germany,2018,,84.7,,,,,
dataflow,ESTAT:LFST_HHEREDCH(1.0),"Employment rate of adults by educational attainment level, number of children and age of youngest child",A,Annual,M,Males,Y25-49,From 25 to 49 years,GE3,3 children or more,TOTAL,Total,TOTAL,All ISCED 2011 levels,RT,Rate,DE,Germany,2019,,86.2,,,,,
dataflow,ESTAT:LFST_HHEREDCH(1.0),"Employment rate of adults by educational attainment level, number of children and age of youngest child",A,Annual,M,Males,Y25-49,From 25 to 49 years,GE3,3 children or more,TOTAL,Total,TOTAL,All ISCED 2011 levels,RT,Rate,DE,Germany,2020,,82.7,,b,break in time series,,
dataflow,ESTAT:LFST_HHEREDCH(1.0),"Employment rate of adults by educational attainment level, number of children and age of youngest child",A,Annual,M,Males,Y25-49,From 25 to 49 years,GE3,3 children or more,TOTAL,Total,TOTAL,All ISCED 2011 levels,RT,Rate,DE,Germany,2021,,86.8,,b,break in time series,,
dataflow,ESTAT:LFST_HHEREDCH(1.0),"Employment rate of adults by educational attainment level, number of children and age of youngest child",A,Annual,M,Males,Y25-49,From 25 to 49 years,GE3,3 children or more,TOTAL,Total,TOTAL,All ISCED 2011 levels,RT,Rate,DE,Germany,2022,,87.8,,,,,
dataflow,ESTAT:LFST_HHEREDCH(1.0),"Employment rate of adults by educational attainment level, number of children and age of youngest child",A,Annual,M,Males,Y25-49,From 25 to 49 years,GE3,3 children or more,TOTAL,Total,TOTAL,All ISCED 2011 levels,RT,Rate,DE,Germany,2023,,88.3,,,,,
dataflow,ESTAT:LFST_HHEREDCH(1.0),"Employment rate of adults by educational attainment level, number of children and age of youngest child",A,Annual,M,Males,Y25-49,From 25 to 49 years,GE3,3 children or more,TOTAL,Total,TOTAL,All ISCED 2011 levels,RT,Rate,DE,Germany,2024,,87.6,,,,,
dataflow,ESTAT:LFST_HHEREDCH(1.0),"Employment rate of adults by educational attainment level, number of children and age of youngest child",A,Annual,M,Males,Y25-49,From 25 to 49 years,GE3,3 children or more,TOTAL,Total,TOTAL,All ISCED 2011 levels,RT,Rate,DK,Denmark,2015,,95.6,,,,,
dataflow,ESTAT:LFST_HHEREDCH(1.0),"Employment rate of adults by educational attainment level, number of children and age of youngest child",A,Annual,M,Males,Y25-49,From 25 to 49 years,GE3,3 children or more,TOTAL,Total,TOTAL,All ISCED 2011 levels,RT,Rate,DK,Denmark,2016,,92.1,,b,break in time series,,
dataflow,ESTAT:LFST_HHEREDCH(1.0),"Employment rate of adults by educational attainment level, number of children and age of youngest child",A,Annual,M,Males,Y25-49,From 25 to 49 years,GE3,3 children or more,TOTAL,Total,TOTAL,All ISCED 2011 levels,RT,Rate,DK,Denmark,2017,,93.0,,b,break in time series,,
dataflow,ESTAT:LFST_HHEREDCH(1.0),"Employment rate of adults by educational attainment level, number of children and age of youngest child",A,Annual,M,Males,Y25-49,From 25 to 49 years,GE3,3 children or more,TOTAL,Total,TOTAL,All ISCED 2011 levels,RT,Rate,DK,Denmark,2018,,94.4,,,,,
dataflow,ESTAT:LFST_HHEREDCH(1.0),"Employment rate of adults by educational attainment level, number of children and age of youngest child",A,Annual,M,Males,Y25-49,From 25 to 49 years,GE3,3 children or more,TOTAL,Total,TOTAL,All ISCED 2011 levels,RT,Rate,DK,Denmark,2019,,94.1,,,,,
dataflow,ESTAT:LFST_HHEREDCH(1.0),"Employment rate of adults by educational attainment level, number of children and age of youngest child",A,Annual,M,Males,Y25-49,From 25 to 49 years,GE3,3 children or more,TOTAL,Total,TOTAL,All ISCED 2011 levels,RT,Rate,DK,Denmark,2020,,94.1,,,,,
dataflow,ESTAT:LFST_HHEREDCH(1.0),"Employment rate of adults by educational attainment level, number of children and age of youngest child",A,Annual,M,Males,Y25-49,From 25 to 49 years,GE3,3 children or more,TOTAL,Total,TOTAL,All ISCED 2011 levels,RT,Rate,DK,Denmark,2021,,90.0,,b,break in time series,,
dataflow,ESTAT:LFST_HHEREDCH(1.0),"Employment rate of adults by educational attainment level, number of children and age of youngest child",A,Annual,M,Males,Y25-49,From 25 to 49 years,GE3,3 children or more,TOTAL,Total,TOTAL,All ISCED 2011 levels,RT,Rate,DK,Denmark,2022,,89.6,,,,,
dataflow,ESTAT:LFST_HHEREDCH(1.0),"Employment rate of adults by educational attainment level, number of children and age of youngest child",A,Annual,M,Males,Y25-49,From 25 to 49 years,GE3,3 children or more,TOTAL,Total,TOTAL,All ISCED 2011 levels,RT,Rate,DK,Denmark,2023,,95.2,,b,break in time series,,
dataflow,ESTAT:LFST_HHEREDCH(1.0),"Employment rate of adults by educational attainment level, number of children and age of youngest child",A,Annual,M,Males,Y25-49,From 25 to 49 years,GE3,3 children or more,TOTAL,Total,TOTAL,All ISCED 2011 levels,RT,Rate,DK,Denmark,2024,,97.2,,,,,
dataflow,ESTAT:LFST_HHEREDCH(1.0),"Employment rate of adults by educational attainment level, number of children and age of youngest child",A,Annual,M,Males,Y25-49,From 25 to 49 years,GE3,3 children or more,TOTAL,Total,TOTAL,All ISCED 2011 levels,RT,Rate,EA20,Euro area – 20 countries (2023-2025),2015,,84.5,,,,,
dataflow,ESTAT:LFST_HHEREDCH(1.0),"Employment rate of adults by educational attainment level, number of children and age of youngest child",A,Annual,M,Males,Y25-49,From 25 to 49 years,GE3,3 children or more,TOTAL,Total,TOTAL,All ISCED 2011 levels,RT,Rate,EA20,Euro area – 20 countries (2023-2025),2016,,84.8,,,,,
dataflow,ESTAT:LFST_HHEREDCH(1.0),"Employment rate of adults by educational attainment level, number of children and age of youngest child",A,Annual,M,Males,Y25-49,From 25 to 49 years,GE3,3 children or more,TOTAL,Total,TOTAL,All ISCED 2011 levels,RT,Rate,EA20,Euro area – 20 countries (2023-2025),2017,,85.9,,,,,
dataflow,ESTAT:LFST_HHEREDCH(1.0),"Employment rate of adults by educational attainment level, number of children and age of youngest child",A,Annual,M,Males,Y25-49,From 25 to 49 years,GE3,3 children or more,TOTAL,Total,TOTAL,All ISCED 2011 levels,RT,Rate,EA20,Euro area – 20 countries (2023-2025),2018,,85.9,,,,,
dataflow,ESTAT:LFST_HHEREDCH(1.0),"Employment rate of adults by educational attainment level, number of children and age of youngest child",A,Annual,M,Males,Y25-49,From 25 to 49 years,GE3,3 children or more,TOTAL,Total,TOTAL,All ISCED 2011 levels,RT,Rate,EA20,Euro area – 20 countries (2023-2025),2019,,86.5,,,,,
dataflow,ESTAT:LFST_HHEREDCH(1.0),"Employment rate of adults by educational attainment level, number of children and age of youngest child",A,Annual,M,Males,Y25-49,From 25 to 49 years,GE3,3 children or more,TOTAL,Total,TOTAL,All ISCED 2011 levels,RT,Rate,EA20,Euro area – 20 countries (2023-2025),2020,,85.3,,,,,
dataflow,ESTAT:LFST_HHEREDCH(1.0),"Employment rate of adults by educational attainment level, number of children and age of youngest child",A,Annual,M,Males,Y25-49,From 25 to 49 years,GE3,3 children or more,TOTAL,Total,TOTAL,All ISCED 2011 levels,RT,Rate,EA20,Euro area – 20 countries (2023-2025),2021,,87.0,,b,break in time series,,
dataflow,ESTAT:LFST_HHEREDCH(1.0),"Employment rate of adults by educational attainment level, number of children and age of youngest child",A,Annual,M,Males,Y25-49,From 25 to 49 years,GE3,3 children or more,TOTAL,Total,TOTAL,All ISCED 2011 levels,RT,Rate,EA20,Euro area – 20 countries (2023-2025),2022,,87.9,,,,,
dataflow,ESTAT:LFST_HHEREDCH(1.0),"Employment rate of adults by educational attainment level, number of children and age of youngest child",A,Annual,M,Males,Y25-49,From 25 to 49 years,GE3,3 children or more,TOTAL,Total,TOTAL,All ISCED 2011 levels,RT,Rate,EA20,Euro area – 20 countries (2023-2025),2023,,88.4,,,,,
dataflow,ESTAT:LFST_HHEREDCH(1.0),"Employment rate of adults by educational attainment level, number of children and age of youngest child",A,Annual,M,Males,Y25-49,From 25 to 49 years,GE3,3 children or more,TOTAL,Total,TOTAL,All ISCED 2011 levels,RT,Rate,EA20,Euro area – 20 countries (2023-2025),2024,,87.9,,,,,
dataflow,ESTAT:LFST_HHEREDCH(1.0),"Employment rate of adults by educational attainment level, number of children and age of youngest child",A,Annual,M,Males,Y25-49,From 25 to 49 years,GE3,3 children or more,TOTAL,Total,TOTAL,All ISCED 2011 levels,RT,Rate,EA21,Euro area – 21 countries (from 2026),2015,,84.1,,,,,
dataflow,ESTAT:LFST_HHEREDCH(1.0),"Employment rate of adults by educational attainment level, number of children and age of youngest child",A,Annual,M,Males,Y25-49,From 25 to 49 years,GE3,3 children or more,TOTAL,Total,TOTAL,All ISCED 2011 levels,RT,Rate,EA21,Euro area – 21 countries (from 2026),2016,,84.5,,,,,
dataflow,ESTAT:LFST_HHEREDCH(1.0),"Employment rate of adults by educational attainment level, number of children and age of youngest child",A,Annual,M,Males,Y25-49,From 25 to 49 years,GE3,3 children or more,TOTAL,Total,TOTAL,All ISCED 2011 levels,RT,Rate,EA21,Euro area – 21 countries (from 2026),2017,,85.6,,,,,
dataflow,ESTAT:LFST_HHEREDCH(1.0),"Employment rate of adults by educational attainment level, number of children and age of youngest child",A,Annual,M,Males,Y25-49,From 25 to 49 years,GE3,3 children or more,TOTAL,Total,TOTAL,All ISCED 2011 levels,RT,Rate,EA21,Euro area – 21 countries (from 2026),2018,,85.7,,,,,
dataflow,ESTAT:LFST_HHEREDCH(1.0),"Employment rate of adults by educational attainment level, number of children and age of youngest child",A,Annual,M,Males,Y25-49,From 25 to 49 years,GE3,3 children or more,TOTAL,Total,TOTAL,All ISCED 2011 levels,RT,Rate,EA21,Euro area – 21 countries (from 2026),2019,,86.4,,,,,
